name,cuisine,latitude,longitude,city,rating,image,categories
QD’s Restaurant,Momo,28.5459,77.1916,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcgeOR__AovTyvk3Zm94MwDHiE7vcdKXlKDuyWiDupNHAK9yAh9rMSX80pnM-R8h_9XFZ1ijrH7y-6jatqPqgzND6KicfpJjJYpr9rLjezEW9kJf9BwZK32sYXAuCimaBJsPLoI22Q1aE8TfgkyL9KedI26t7YzqHUXRY-0T2LRb08eazYrUp7HeC0QiGdo0Z5QNS8BJAbGZPZFPi6fIfSMfqgQNikJyXNibWJQwMghKMMDcxMWs8KCeL83YVhZ1cOEJP90NizDRs8RRBGj9cpSMe1zd3hEA99pQDQ9PyyR_u6Ro5o&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Pizza King,Pizza,28.6357,77.2189,Delhi,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfBgjexQOpQTCPBZwKHQ1M_oLjf7fe0s8f0K26rOgKfWLVMipNiKhZ3WZmJob7dj8t-XQN5SPYl16mvDJM3tEz3imkeEtN_4XmI9L8jQBZvjcjnSKtF2sDoh80bvXsLVbl0g9d5bO3_V8dLH0Idyl5Q4JwGl9iOaTGbW7NLwVxCE-z7xVd-JasbInnchH7JL-0eLORf_kVhPArRRRfcvM46hR6xIYTyMLj4xY5BC4ahPC_0T6pGb1f13CjnRFvbPtIUs7I8CUkZcB2mT9EBHXmJb7XgRjsHHSAQGo5SgGwPwWhceHvGZ7UmyQi1jkHyYabGAFE48SQWI9SrVbUd7akC_mRUDfZz5HPxElmbca2EKaAvmtclkcOQX7nuQj3-YbTFNhVj0KD6L1drHolRBQyFFPyBVYDLM83x0-6QNeLnqzRHnz47B-j62Z8Hqj_Ts_FnAv8jAVPXiifZ8_BNGPAHcTa1meVkhly5-FPfAW41HTAcPWpNnmIjbKhHK2cBIkUjTwkC3m7QCvJM36OixD_doLkEMY8rHEGwHVK6XwqjPTsWSYH2E2P3dxtGpWelKidI7IMwEDeUmQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
Delhi Biryani House,Biryani,28.6192,77.2124,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpc8xL7vGrF8YYsf9sqJ7CQlZpNaNECOiom7gvwnefKqloc3IUm9JQu9o1g9OpDpDKZ4BsTq2cRQaiBMrJRzk4butyeTmDUNb_HBgYPnRFX4W506jLArrbMV1EIGrWboIrjV1tpoTt2lC9_BtPhcJnNJ-xoIutJCGImUiH4zDm9UQAv-5A-hrt7fyOvm5XoNmaqddhUlY1fv-RVgDRTBqDSAZfVXeWdSUv3ex-rnmiomJwn61dcQ5Uf7UsM3WADDA680E7i3b4Kb8jt8puBZBwA04suPRXCSgZzxPVMvD2l-kqFapwUmo7ib-5GhqSMeYzXDou4Z34sXKeDA_yOm6OBedjN1qX44CI59cVULwj7-wTc8yYNhHcxmxS4QVS9ltOX0Hszf9NLUrWU9jGm6YkwP6Szw_4xn7YC09PGxfTz9yoqIIGrRYplPGsHw6EDJuq7KzFeUOj1GVmXc_fkZL6jHsL11wZ3fTLxPA8xm8osV8voMkr4oe6ndAHL9bXFCZSuGHZONr0TVxyDaphj5N76uX1Q0vkEmgE9gz1ZFgf5ft_D_5NULBDTp4hswVJ6hbO3Tzw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Nizam’s Kathi Kabab,North Indian,28.6312,77.2203,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfDIQZ61KoiBvysNMUqiulyyFjBXrbO65h_egtFLe1Sb2Ta3fwesj0-e6Dpf14jW3EpWrHGoJsNq28wZkLFhHjrLErcZInTMjLrxxWGtVsyi9nXiMAcCR_UICqDB5TIcDxpI1Ek3PJ4fn1bpveTzX8HxxWsqgP0crTDTsfz2jl98DidXZhRI1pTh6SKg50AUfV0vb1VtQd757ELYwEVpnD5xc1KxhZzNod7CQvuNrVY3Suf4V8R8leQltWt6H9RynbtBHfa1acKQQq8yNqtClxda3611P_uzdyKCESQUxxiC-kVVbrG_5nWOPoJbMilVX2IfeDFjQ4btIM1BW67TBhEwreXzC3W9OX2rdsH_Uo-qY7oDCQlAXzPZqfZTgMkcHKQEf48kqxyzHZIolAxMjEY000b9ddsLgEw4HQlDqX_0YwYxpZKcvS1b_pOLC4XMBGn4l9DomitVxNkrDbkFYXVeGgXSIhz2xp2P17mbMtLFsky55nofBsuU0P2zG_NVoeEkQAtHG9MO0pXL-wWXyszNF8_TRTTvh9OGu6Y35dEIAkPHde6EwkVgmcUvE40xqRKXA&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Khandani Pakode Wala,Street Food,28.6426,77.2211,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdGSWLzlXUWbZWc6ZQwWwNFFWd-n33dmo_G5Gfh9QxmNa_zHXi4-0BatTUvxZCGDMLv5Pl5QnR3U5mg2cGzEkaP3kZoc3ljRrCu2zUAueCx6w_6Y18NH8bbrL62r5AKOu4B8xiFFt48Btbm8Y0guilmGPvRRmopgQKQXvW8tKN-G8GB34BtB_DzOhNZognFUIyKN8C95glqWvOjW4K5xXOlKvnc6dXPVg86bHSQv207NJqXSpNU3ajAVE4DZjP2gud2CwDv2H1Qt-ROe27cL2UTQMHk1uaQuTv61kFn9gDmN74l-icD4aU11_MC2Gk6UkoLWh6ia6KUxCDHKz2lDyUvo2ZA3JTZ1HtneMuPniII5vtRtVko61wpgxFg2hzswdYJlyFmk0Eam0FRfVEMLsfISMD6K4KF9lSlURIAfMqACNcoJQa6OIay0bX1sF9dkROmG6zI1CdDZ41X1KXD5bkv8PPqoLky8cVtBd7pgoaUomkifLaH8PJAsaJEmTSyoayueJ8UQ7NLgNuE9l9RQYUfVuSIn9PB7249lIVFMMbAjniWBHDEplcRifrxEUYT6zgX-vQCRA9N06MoJzUAY8BBwkdVEA&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Noodle Wok,Noodles,28.6299,77.2244,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeUzvIhrPjNW5dR5UBURX4BdLqLjNGziHvrp8uLlVIJbYJBfpFGeuUdX7VSnEUQZnvMn1md4d1cvkYVN8VVcPfhDL9X8kys2tvQCgj-ufiMYESwwzEJdtcWZK0gVqDIRxr4mF4gcnvPV1wYcpfTFCKhEOEKwJEOiO8IHOi3RLc8jOiSqHvtuJ4dvp8tKqHu7p3uzx8S5L5ZOMl7fFWVNthiLdCZlFabdVVs_eegbNzsUyup4EmpucivNWqjAfAHUu5MxoGXA9T9cruRgrNGQC1hXDT_GECH518dlN2pETuNaouhQe78CIGcMYlazMPXSYqy3QwXuM3RexpiW1eSFluixKHuaFfuhD3EE9ll6sQs4SjXTmVeMFOjD_JdFzBOLD7k-b-JGgyBxc3x9IQYfs4O6ZklgV3fk2YUCP4BMLex7qD_SXUnctLzfjrjVZaZ9tw27ibzaWFn24gWGJy2vzXl7jciK-h5T-iLJQKXIK5nxcvNZ2ubNdKKeGpbegm-uMFNIdHRAKof6BaSgxsREyYOiDN-ZpFsz4Q8fxAWDkhDU5v6m5dcnQAOP2irM0aSXcD6Uy7D&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Tandoori Nights,North Indian,28.6387,77.2305,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpedBDZIcoa4Frl88nBo0ZRHZx3YkzgeLQSRLJ32JBgroqgGOLjKwZ88hIa-S3HOhjMMmpydb_-zZizqxMOb5WKNyUI7FRjliYT5I4DUxImHe_zTQw8prAdNvHeAt1PWZI4jzqcxtdlYxNUWcl7bprpwC45knmNdprku4piyVOckOhcdxl_CrwpPllMJwQUP9U_YNqeBPHFbM_xlwpyw7hApADt93dwYASkb88uPwjYO5Vhz-gp62pjELPn2WpxW6ysN8sq-h5TR3LmfEew1IMl1X4-wHVvPz1vfHV6zlj9--1H3Nj0&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Kake’s Thali Point,North Indian,28.633000,77.230987,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdPnty8ILLjS5CaxIBmxg3ueKQli2YqyWFHSsZkgY6kCH4p9KEaidnzvekrWT-fc4LrkBpuTZfwRNX-3V6tPSLGT71b3AEhkg51UfHd1on33wVCzRywep2GdrKiexjzdA_6QieDIxGjyuhfbjEfIt5774FUGBQDv3Ax3lXoQmBjt4ifOLFKjtTmLMMNTkhG4etEJPU3qyu8rpwXA77MQCKQGeIUuSaSOSjVlpNc416Yp6unJnMNty6a6iBLhVGGFv4GZhFpN3p8JYgANxdb_fSu3akR0uY5Y-iSU0sTuasLlWhrAVM&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Veer Ji Malai Chaap Wale,Street Food,28.6501,77.2123,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcOWA1Ma6bIvofbhrBcJvWQE4PWUNVfdiU9HjLU5RNKFn56wt5_WB_tauzZpgBhw6MLpplqPzx3GNbMf7sAYU8rC1-0ATaF0qcZnpNU6lyMKDmJ9qsjDUenDGPB61mUTWJvQAnXkVagsNOW93Eha44y9iMkBHd_R7KOF9mtr7QZU05WCnCuIpQ0ueYVZ0x5WVXXA56RWgtcXCVE5eWn_fCPeacCYWFOLRqhT6k0Vot0XOadiPzIEeYsV6pjAuulNNREzBcgvWU4fio9OwvpIxwwnmqCNvP8efVWlx9zTiIiS7veHW5qhpRnrWqSkC407xVbWMIAqyKCok79KY5kmJ1qlG0kxSk-oBobXbCv3y2YzczLpl6R-L5MlSmNr4qQSc5wj-GvmTTVsi2Rw6KY0j8NFqG7iTszqhb8ZWZ0uiClg8NLW78Q-hTgRb36Rg2UlUGG1ZU4y9ZwaS1P7RhiRHJjO9CTVJ_gDTrTaVZBTFuH30Y39chiCahGnVCn7BS-JgaEOxTpDt1QtJIt4ZxzLMiBPzJefvOk0JMdMB-uu01JfrmmjKE_qsui7UQw9XTvxpAaVXUN&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Jain Chawal Wale,North Indian,28.6355,77.2234,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcAgeOlypBK52lJ0yp0GCbAJjqHVRVzyvmoElDeLyyRfDGVHI3wx0401g-b5kGxppGcQRAXziSknRwiVjKk4pltFQUKT5aR0Ysxcse0cSaw8koVeomS6TKEZzMeu_PLtUdRAFarvvycL4Hul7LpOklAnKsjnkCvPYw8A2oZyx5CoqXzvQDHv0foIv7GNNgbAVt6WNPLZopRz4X2VL5uUn0fw_I9GdhbqGTSM38xkZAnGe4BXtLqZtn_BaEiy_qJxE1mTp2G6ioLRuXjSCd6lSSUlOQPBO9w1877joY5ZzWEEQRDwBc&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Biryani Blues,Biryani,28.6231,77.2089,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdrwLTuOZf82GsfE60hSjL9nTWoQGV3DTkryu--4kVzq9os0UQ-X-Dk3pVutOjtVfIfNE21wNC0d8a3z43D1Het9CAJacEPwYowGjCuto0asFTud-F2yA_92gY2HdGICBULSTPyh1rWXYJ3MeNd-7ZHjYNHY7zHMj3xgUznkeUSq_QatEu6WMfnSUumOOUIfA_CKYccrBWjxOyTju2dmr-ZlcD5_ElIld75zmbDclBtZXJLD-naGL9EgO0UYuEyyBvh3RsfjMy-rGctT3SzFUjoZN9XegGJysekzURjg00Gk3YFS15ITgVbZ0UmjMOTlX42Wp4rLtd9PYaoszoC_mzCwJSSUzMoKr3RrIGsT12bPs-Q3Fnr94zZD9-PN7NemyZQJtr07EpmGBkbNh6AjSZ1E__5FNSDrymYv850NuV8-M_Cu_XoFZ6e53McCcSC_Qoyqrs33-N4fUFv7w1QaEfAn-xgQvbkXScEPTlj_603Qdh-TnPZj_OuzZu_5nsbcYQjhDFgustBYUbFMvq_1O03dZKUZ0vl756ofeV1pKjDMK9J-SM7hoRQYQ_ElJLqpxVaKrUfDiBjog&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
La Pino’z Pizza,Pizza,28.6402,77.2178,Delhi,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfrXIHbrkOKV07v9ChHFRfnZGyF4oHzQ-7oaTqFY-pM7etnGWgVxt0VXYHJ127VZd7Pf-K1vhoEXEI0Y8kIeS-_3wMpsfalfc1KDFiE8RjgHeX2H1GTibO3H654BBMBlMfUj6CwpOQ8JxN6TOPVMV0uBVwuzS0RIjMtfXaaKtHTR3YXZS6ocaZLavYaR2hcUvZnkU2V7OvB8Oce4NIjE9g_hWwPRYS7O3bKyePD0k4rMDis5Pw7IaIu_GaC8rNGXYZuurFcObcvfCq2tma7CBH90Km85xjFP8ovuNVA5F5PYleLb1w&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
Wow! Momo,Momo,28.6489,77.2341,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcyMo5R9BD1v0_jB-m_R1sswRmbJ9smxhThsczknMvbkMJx380gotbZddAhHQbFMM0rlF2GpwkhzvDdXcFXLE-0LBkazJy7f24K62sVqb6RC1ogA05O21HCt_2bbQZOXPJcWfmLjVjWLPVEYBvC35fiiiwO4NKQcqna7ThdFs26DilYxvUIb9MJA47C8bhjZi609BCS9T0s4nMYjY3yOKZmL5s8pQqE282eo0zBHEWb3Z_F1SJHfN-O2dsq8La5d8_RmJ7s74yw4jMh4AUnlFH69teLF5rC6qQvHB48odFggR_7ylC-VYR2HsqanbbhGRwdvD2UupTo4JOTZSatnQzV9RVqKQgxP7MjH6xn1Kx10bivIj31zQsJrQdc4nDCDsiNBGIRS2mP77rar8vRgeMkPftJX3i8EZ7HQaE1c-t0neSd0m2T4RbcaezVhDHQ659-UlvSjJeLC56YR5vjo_PID_DSK7-kglxXGZ3rIHtdSQhghQVuNsaSIeCp4RcSTAk6tg71w9EGyIaqrKXmJ--LgITixSFMMamX5xdsWkbI-MD8xn-IjPgmsFY9RylAvBd8X4si&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Sanjay's Pav Bhaji,Pav Bhaji,28.6493,77.2211,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeTdgXZa-E_sGKjIWQ9R4FtTBtRTyzhNEnVHj3a1rmh4VbbhDNBKUh6rK9l55NZtnPbUcon9mMAVEREp1MdId-Egrl7g7AlFLspKGJRsMmWdwVKzGNQsws-ksc84icJlGbkO44l73AtqicHW_gd_UaIY4taLSr2OCsO7sN6GMUFuJ_SjWvkBCfYrvRCIl5TyxeIEiImdJgVC6NDui3VY9Np-ojctu2gTr8E9ZLgl6aqeQmHmTaWnUp2dxb7GnukB_DnuXY_3TPePYxHyeUf2dZEk8asUCD_cSSVlW165XygwyzXEHBMtMyOd1gtulQA7MFqTQNwdcmE7eKZnlyQYKv20fUQw26jhk-wARxcI5KuZItvxMT_M0G6SvgxE6aMbmm2beZeze4hOcQEYGmfpO8hlNH_o2UkHxviR0PRHKVbinRM3kVlFJzxNFluW49GZHV6JskG4OE7rUh4KEIPuBSvz32z6UxXKwNjtP9kAmX2DkJHzPbRZ7narZh7g937ziEpMX0Ekw4GYVKm4PpdM-0-vxs4zesfkMLo91DQNOt-vYd7ouIKRrMWWK_kvzOt3GXlt7wi&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pav Bhaji
China Bowl,Noodles,28.6312,77.2293,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd9z_xao3w0uWi7_QXH9VwvTtWGClAp3nQzcfzq_-Jr-peC8_sq8UhOPO-a5ZnIh5rA8KxFoOgw1PROoY9L4cb45Wf-yPzpXGpR2ONKdiib6uKsZoYmgoR8S4T3rWsw-ov4ReMN5rqJI4TNcZFHgJi9xYvRr0EZKD0UoFxJa-lnc-TCIJ6Ftl1Nv6pwRcRat01GZyzKHVYlrGZOVOrjF6RLza8oQKjNAVi0351CFfFc_ryCGKZ80wvkwwn7cNCa1aLi-IPL2gtE6fMslPkeNdaRti3ticyUnAer5UOadwByVvj0GlVyEPEY2BC6eupbK5l-RdqhmOllP0t9oeN1yoO6ijEdc6cfqps7LK864OM0sR4pbAV5-hXozOcIVntdDKAX7e2N857g3xEu_RHMX9MTy-R2xb129s55Wczozm25lfmlSw7aBbExDiboQoIVG-VjrsyuKFxR1_zw4Z6mVln72jPgjdzrWkkxDMu3ygGFB3S2EjJsh21Qz0jtkR9eSlvoORm1K76xobDov6tsDfxVjs1_PA45GMjoEZuao-V1JZbdWZnhCq1fsRpYPZvXump7CAoF&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Moolchand Paratha,Paratha,28.5852,77.2401,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpf_6NXrUKtiTT45bq4E1Y9ki3NP_QOgrEtYR9icYG9fUgv5fE7-65SfJzgprHzxS3KX0EEXJsqY0sGWdyC_SKtmp8zWVokpNax6gRlSiA39J8LuN6I4z_cUvuAgf1rwK2fC0r4YGGacmA_3jMmscwrWUimx1ABbGzGMIAzl8hLT0j9Ej7IjOd_8Z6PQi8GKiPEs22R-i-fGbyCO3Nhw3h0LoIniwSffpmuTdBidhslYuRkh55A1_SIiRXBFxeCOa492CyB6YeMGxBxxLPEr9OcysFa4arVcrVu7G5-HZgcAza5dhsZzV5DKQoLqYyMvMPbt_0pcPmvGmAq2DEAsv6sWOF5Mv26LxiZP8Cc_rG-RZwWbKHICT73tr4hyW1n5EwNvwJk1CJZ8xhX8wwQ2eP7BAWqAGyeAlAzncTMhwjDqMz5YaEsbdRH1hfbqtHLy0pKJBLYf10QWF3DH6siIvrBPHl_0tM0qguXuJBc6HXi1fYnxXXc6PCOfzXD4eY3bhplBL-bdSXUmsIG6uhyGH4rSC96NMieTeHlvYxA-Tkbr0hS6BUE0v1V-C_s1T0-x745Ccat4&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Paratha
Om Chole Bhature,Chole Bhature,28.6591,77.2109,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpe2pAI7qqyJUcz63edT006FqxJ5hmhqUcicPrTmoqMoF2yYMJ_uUYLhLR2-PhTv7I9X13T8CONQs4waNvak3WMKuZQ4VfSHSxm2ajRqmw-h6yGWROmarSP9EunKbWYRZpeGwHa8tBiRA53FlY-5OhtYD4BJV_xGrUdl1-52yEhjz8KdNW9rhITPH0zVALYG-81gRyCTXdMWKvTDkhy_Zuj2bTESgpVo1N8PxtLbtpT7cyn2EY699tgFFUzramchbjA3liD85lgKjLXj8x2EvmPZlZUnrLwCQcvD5L03dKa8tI_RbvI&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Chole Bhature
Bombay Bhel Puri,Street Food,28.6432,77.2312,Delhi,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpc9sCafS5Pr8DMteEOvGaW_55kh-Y8US1iwCOTKSVvGY_hi8_I1wM9k0KRsou9VSZyJl9r41EmNhceZfYSStJsc-xJ4idy1ro3ssAe8-cHx9fPL6W5wu1Nk4ia12SZttHWj6tfyTZKxLIht8SAAdM7KMZGuWtCWKAZJ5CwIPfdoB08wbVkrmwubXHBaDxuqmcy1vB5Zh57mgxPu2utKsS_PGKqCfvENKBXNKGJT9XtYMrksBMeW3d5vG6zeH7ePJ7UGQKnTMgRWLpK_LO6Ptk9v3swByOA8VUOz_Sku9so-cKuEJnHJ6c3QLyPcYyyHb6c1CpwLxuiHx3PFmNR6mq1TeXge6VBCCgbygHNCanqen2Yu4EgHmhZQnN54vKn7C1kz4TsNFmOXyMalxqOgqcMD7219ZeH4uyjcB1xwYq3v7nr6-99YKzeMPAX_aVwN6owOCeOsqzHu2fQg3A9iP2L-FK9UwvuuZHDSCJNTs3oteK3Z4mpqH7XshgmdOl0p1bSG_mTCdTOqhUGUMrfbGrUoJe3yTmYIeaTcKmqhrTOC4fELBS7zhPQzYOL9POrLqVhB-BB2_HA50w&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Annapurna Bhojanalay,North Indian,28.6172,77.2202,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfaO4QqrBm3QjOdTTr1RACUjxBg-_OgfNvl_fcXluktV1Lu1QIFHa7qKG1JrGBOYBozSd2IrOYiMwj_klG0oIOZPSDeWHYrzfvEL33qRDbWidLyIVXpVWHJ8YIvbA6npjHV9GZBAgMS78FjeLoKsUi6UunnGk2ZXbRd9hdN8gUyrQunISLqQJYa7SFyqiQ6KHS_8qytawNq8_YBsx0UPky2LOuW5f9lQfzJ1RTyXpuhihT8KAZEUjVNYk0AvhZ7x3VqkMJ3eSt_KydFhxNhPPpYGLRB4sZ4P2SO9QltDX72JQTUIcUx4keF2ziI4KF7EJ_5da3asoMB_LXy88rdFTUJgOR0tFl5IkTMxvREfDuWqDrLiXJ4IDD8jADUgkINcp_Be7CdG0xLJj36smIBIYT6DmTMczQbqy0Bx0E1y5SZGSg1pOV8NbwP62FhKLCpofNuXe49d8Jelh-oureI2Gvk0ZTLU0TCvr1x7cDVjgB_yo2eAGudQb5AKaZfmyTgk7LuS1kTR8g27zWSEsu8MAL6GCPL549qG_hJOMzOBBCKBnlQneIcnPaaZuPEjx1GDuw0O-RjsMO1RQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Behrouz Biryani,Biryani,28.6523,77.2111,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdi5LoaxDHrt8StnzlZZY1sLkEavEdzrYGg2IwkiDWOc6h9Ocr3p0Fm7kH2QuPJeP3j9cDgaOtsoErEJWC2yYTP6qL6tS4JAa3Yv1beTxfHEBhlbkG90dH_8YObL2D5oflmO8FhdrDLlPtcgrp7xMn5TZXm-P_tH_79RF4ywZFgFQq03RDsTYHDgW0aGIOEaynG3HHyyY7iYKEhNlR1ZQOwn9f4lULy0badF1XTU7wc6JB7IlQT38o29qn7RuywkYOKAnZwu9Gwn9Q7aGObJAHn7AzYRCLZjI_NbnLyEErnwfUahCk&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Eagle Pizza,Pizza,28.6374,77.2242,Delhi,4.0,https://via.placeholder.com/400x300?text=No+Image,Pizza
Darjeeling Momos,Momo,28.6411,77.2256,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcfENnHHBnil4AoWZdxvBdqst_0VnbJ_I5YmfuQeWBv6d2nypEtVHC9ixDrDPA7fDvQfXPl6PeQNk9ih7wjZKNRZCmTJcqRUwLthnlBWZYGjX0WHnAjTelDgPdfvjHQYzG1V-qKqsWg1IIc6u3YDjBoY1TTEoOkNW1IedEMI0ppR3157H3FmfWrg56w4mg1OCb8zrherYzF4IrIZZGQPbVg6OEdBgIAgGGLLvG0xn-B958Fjv_FQJVh4yp2X0Bey1B95C88aBico54KgVCWLT08y-SAmBw80eTmOKapRIXy_o3DCG4&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Cheesy Pav Bhaji,Pav Bhaji,28.6298,77.2145,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcpYxL83gOeMmLdSJQ_8vnXmBKIiXCxiV8lTEtZj3km2XEXzyR4_1qkwtRvh1nmQxru_3YEQhhm3RjrlQYOhlsUt9aLU_DeBdZ--D5BcTXCoDAdNsQbhII372kHJgYaOb43paJH_U7GkkaLHGqsldTC0wUBtRssX3h-t0IpTX3UdqiTh2OdW23DgFD7EicnsDVy2lqZ578cPfrLlfcl03CTgT_kUwkIcR4vRBrwECn19JEFOGX67rYrFTlW9IZ94QpfccI8mNuLa-OzRlvhWjc7vvZlb0vob8cgcyhncyx-lhFZ9_Y&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pav Bhaji
Wok Express,Noodles,28.6392,77.2157,Delhi,4.3,https://via.placeholder.com/400x300?text=No+Image,Noodles
Tandoori Paratha Junction,Paratha,28.6335,77.2204,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd5_GizYoJmm1XIVO8Lza4voWVvl1ZMIvAPX4_RhkzajkYYcGZlZCf0wEK--wYSTcZsM_PUE02OtXN1cgPLQ-oec2JhdA7Y0h9Wp2YiIeWFbTerSRaYcmYeprhmm7ulCauZVWXllQzd43tJsUD1nrgOASB1V-ibO-qYwPVkbpXQtR2rFPTHwfFxshhCPUFcyclq2QGkyoGRJcz_sLW-9b5I-r7VicJGUpRka4TibvfwgJ8xemM15Sj90xsq9EmE9coykkJkh06GzEs0FLUd5al4dl3UGOAqbK4JwebqlPhjPY0kbXw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Paratha
Ram Chole Bhature,Chole Bhature,28.6456,77.2261,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpegBtluldPZBBYAvxCHN5Jts5Gd37IRvJQZiNK34pESegqOj_dU0Hnj2bpZ1ivtyDKfGVO-kJOjuzCOKHBF0lZS-k5t7VeDLR_4wdexfXh4L2scrdBZ8vp4LgzZ1EIcQrnztHyKrDFXJqa0EhOLp6oRv9WrZrgTg4qABywZ99dJkOpd4Esrmengy3vAWz_My_z0Q_cF9agUF8QcHLiVfbKqSF-mAB7fwc062m0QACGAWH_zn5h1TFDSbEjXfmurdK_4z5dTN08Q8nJof8cq2h-0Yrn9-2IgeqWEA4x2mZR4IGJxjDSrld9ozxbQMjP6FxSMQqQ9I2ACVP-io88P80j077ccHYst3GmQQXbh3vfTYPZPoCpohLZw2qCfvNwGuwp9CCmSWnRxftgpNr2PmUiSD3lbURbeCg9PC3vmnJ2yncb8pFWrvqHnxTD-Jsx0C2q9fxCp4MfrwZWYj2jt1m3C2__YYmNThmAnHtjwag5ouzlM0y44W48fUH4_GtjiZZ5J1hQwJ46CMwEHTOtF8NReZCtg1-pUKV63oxYDLNgY1XrZmOw4nWZkEoAaUMydaZcRaXOd&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Chole Bhature
